index,AU200,AUD,BCO,CAD,CHF,CN50,CNH,CORN,CZK,DE10YB,DE30,DKK,EU50,EUR,FR40,GBP,HK33,HKD,HUF,IN50,INR,JP225,JPY,MXN,NAS100,NATGAS,NL25,NOK,NZD,PLN,SAR,SEK,SG30,SGD,SOYBN,SPX500,SUGAR,THB,TRY,TWIX,UK100,UK10YB,US2000,US30,USB02Y,USB05Y,USB10Y,USB30Y,USD,WHEAT,WTICO,XAG,XAU,XCU,XPD,XPT,ZAR
2019-05-15,7.89,5.51,18.18,1.14,0.98,17.58,-0.52,-3.33,-2.17,-4.42,4.61,-2.06,1.6,-2.02,4.24,-8.8,18.18,5.27,-1.52,9.09,2.48,16.88,0.91,-7.41,14.63,52.03,3.49,1.46,9.87,-2.7,5.22,-7.17,6.42,0.45,2.97,10.96,29.04,3.73,-10.01,20.71,1.85,-7.29,21.96,12.44,4.51,2.54,0.81,-3.14,5.18,-12.36,18.83,3.07,-1.94,29.04,32.85,-8.37,12.95
2019-05-16,8.67,5.71,22.45,1.8,1.43,17.6,-0.21,-5.08,-1.74,-4.71,3.81,-1.58,1.14,-1.55,4.02,-8.34,17.86,5.06,-1.54,8.37,2.8,15.91,1.02,-8.62,12.69,57.96,2.83,2.48,9.71,-3.04,5.01,-7.28,7.22,0.76,2.75,10.43,26.57,3.64,-12.13,19.4,1.61,-7.66,21.11,12.51,4.24,2.1,0.21,-4.47,4.97,-14.3,22.56,2.93,-2.27,28.83,30.26,-8.08,12.69
2019-05-20,8.36,5.92,23.52,1.67,1.08,16.65,-0.45,-4.12,-2.03,-4.14,3.81,-1.89,0.76,-1.86,3.34,-7.57,16.87,4.71,-1.57,6.82,2.73,15.02,1.17,-8.24,12.3,55.22,2.02,2.2,10.15,-3.22,4.65,-7.5,7.74,0.86,2.2,10.04,25.53,3.41,-13.03,19.01,2.24,-5.54,20.62,11.92,3.99,2.08,0.34,-4.0,4.61,-12.58,23.72,3.94,-2.21,28.29,28.64,-7.0,14.48
2019-05-21,7.96,5.55,22.44,1.33,0.67,14.69,-1.1,-0.95,-1.94,-4.94,6.75,-1.83,4.29,-1.81,6.35,-8.43,16.71,4.28,-1.29,7.17,2.75,15.07,0.3,-7.55,13.05,60.5,4.72,1.87,9.39,-2.56,4.21,-7.06,8.35,0.34,3.46,10.53,26.79,2.98,-11.23,20.09,2.66,-6.87,22.84,11.95,3.51,1.59,-0.15,-4.56,4.18,-12.14,22.03,3.33,-3.23,29.43,27.45,-6.86,15.18
2019-05-22,9.15,5.56,20.5,1.38,0.7,15.04,-1.5,-1.56,-1.85,-4.54,8.8,-1.78,5.6,-1.75,7.75,-9.11,17.03,4.0,-1.36,6.57,2.89,15.77,0.25,-7.53,13.92,58.55,5.5,2.1,9.75,-1.93,3.94,-6.7,9.41,0.34,3.53,11.41,27.19,2.74,-9.84,20.39,3.7,-6.96,23.7,13.11,3.29,1.51,-0.14,-4.24,3.91,-13.43,19.67,5.56,-3.14,28.26,26.61,-6.43,16.18
2019-05-23,10.42,6.3,23.33,2.71,0.79,15.61,-0.75,-1.67,-2.25,-5.01,9.59,-2.11,6.14,-2.06,7.74,-8.43,17.93,5.0,-2.07,9.03,3.82,17.94,1.0,-6.45,15.28,63.96,5.66,2.26,10.85,-2.47,4.92,-6.34,9.52,0.9,2.16,12.88,27.27,3.66,-10.41,22.1,4.46,-6.54,26.44,14.62,4.24,2.3,0.45,-4.42,4.9,-10.78,23.02,5.81,-2.44,28.47,28.27,-5.84,15.86
2019-05-27,11.26,6.7,24.78,3.38,1.33,18.0,-0.36,0.22,-2.05,-4.84,10.25,-1.98,7.05,-1.96,8.88,-7.91,18.09,5.55,-2.11,9.95,4.44,20.4,0.48,-6.22,16.55,64.93,6.75,1.99,10.9,-2.62,5.52,-6.35,9.55,0.97,4.01,14.07,26.75,4.22,-10.8,22.76,5.63,-6.7,27.01,16.04,4.81,2.71,0.71,-4.55,5.5,-8.79,24.69,5.57,-2.8,30.16,27.84,-7.63,15.4
2019-05-28,11.32,6.88,26.22,3.26,1.31,15.88,-0.78,0.51,-1.93,-4.46,10.82,-1.86,7.94,-1.85,9.29,-7.78,16.58,5.09,-1.77,8.9,3.96,20.34,0.09,-6.17,17.0,58.53,7.46,2.41,11.35,-1.92,5.01,-6.66,9.62,0.93,2.48,14.11,23.02,3.95,-11.66,22.4,5.7,-6.42,25.64,16.2,4.25,2.13,0.21,-4.67,5.0,-8.24,26.26,5.33,-3.41,27.53,27.22,-6.03,16.3
2019-05-29,10.41,6.6,24.37,3.06,1.46,16.05,0.1,1.71,-1.8,-4.43,10.51,-1.73,7.09,-1.74,8.6,-7.55,17.38,6.03,-1.64,9.65,4.34,21.65,-0.54,-6.13,17.8,62.36,7.24,1.6,11.13,-2.07,6.0,-6.74,8.87,0.99,3.1,14.35,20.83,4.62,-11.88,21.85,5.45,-5.63,25.43,16.68,5.0,2.51,0.4,-4.61,5.97,-6.91,24.0,5.87,-3.73,28.63,27.06,-6.08,14.9
2019-05-30,10.54,6.54,25.89,3.27,1.11,14.54,0.6,0.88,-2.37,-4.98,11.19,-2.27,7.91,-2.31,9.17,-8.11,16.09,6.6,-1.74,9.95,4.83,22.81,-0.91,-4.86,18.53,59.04,7.51,1.21,10.61,-2.49,6.59,-7.72,8.1,1.19,4.26,15.3,24.31,4.93,-10.74,23.35,5.83,-7.06,26.87,17.54,5.58,2.9,0.76,-3.71,6.57,-8.41,25.08,1.28,-4.47,29.12,24.9,-8.54,15.27
2019-06-03,9.46,5.62,27.85,3.06,1.27,13.93,-0.06,0.87,-2.2,-4.58,11.49,-2.11,8.04,-2.12,9.43,-7.75,15.35,6.36,-1.56,9.41,4.71,21.96,-0.87,-5.54,17.87,57.87,7.92,0.9,9.32,-1.99,6.4,-7.16,7.98,0.82,4.75,14.93,22.68,4.52,-10.71,22.02,6.18,-6.33,26.23,17.25,5.41,2.79,0.63,-4.2,6.39,-8.16,26.82,1.94,-4.13,27.1,23.73,-5.4,14.57
2019-06-04,10.4,5.16,28.61,2.98,1.19,12.86,0.48,-0.88,-2.65,-4.45,11.64,-2.57,8.48,-2.6,9.47,-8.57,14.7,6.48,-1.54,9.19,4.61,23.32,-0.68,-5.5,18.86,56.45,8.82,0.7,8.81,-2.24,6.54,-7.13,7.26,0.92,1.78,15.57,22.96,4.25,-11.2,21.67,5.75,-6.71,27.77,17.97,5.6,3.1,1.03,-3.54,6.54,-9.54,28.03,2.03,-4.17,25.52,19.73,-5.84,15.02
2019-06-05,9.8,4.53,26.57,2.32,1.05,13.25,0.26,-1.86,-2.65,-4.22,11.7,-2.55,8.37,-2.59,9.44,-9.02,14.17,6.19,-1.36,8.5,4.5,22.26,-0.75,-6.33,18.32,63.92,8.65,0.6,8.23,-2.31,6.2,-6.2,6.62,0.64,1.74,14.85,21.99,3.96,-11.03,20.64,5.33,-7.03,26.72,17.45,5.29,2.85,0.84,-3.51,6.2,-10.69,25.94,0.62,-4.55,24.74,18.21,-6.71,14.61
2019-06-10,10.06,4.24,27.11,1.79,1.15,12.89,-0.0,-1.86,-2.54,-4.16,11.62,-2.44,8.22,-2.47,9.23,-9.59,13.15,6.2,-1.25,7.63,4.46,22.19,-0.74,-7.31,18.06,63.04,8.53,0.27,8.29,-2.39,6.19,-6.13,4.81,0.24,0.43,14.79,21.83,3.91,-11.09,19.55,4.83,-7.35,25.98,17.41,5.26,2.78,0.77,-3.7,6.2,-11.3,26.26,-0.18,-4.81,25.27,17.72,-7.88,14.33
2019-06-11,9.03,3.28,27.2,1.0,0.68,11.69,-0.47,-2.37,-2.74,-4.02,11.51,-2.66,8.32,-2.64,9.29,-9.95,12.64,5.84,-0.96,7.21,4.03,21.85,-0.95,-6.95,17.85,66.38,8.62,0.02,7.57,-2.32,5.79,-6.33,4.87,0.1,-0.39,14.5,21.57,3.63,-11.61,19.34,4.9,-7.41,25.98,17.05,4.87,2.46,0.45,-4.02,5.81,-12.3,27.01,-0.79,-4.88,23.69,17.9,-9.77,14.25
2019-06-12,9.91,3.55,29.25,1.09,0.75,12.34,-0.46,-1.47,-2.92,-3.85,11.19,-2.81,7.84,-2.85,8.84,-10.2,13.59,6.1,-1.17,7.99,3.76,21.76,-0.64,-7.43,17.69,71.96,8.19,-0.0,8.36,-2.43,6.02,-6.08,5.33,0.13,1.57,14.08,26.69,3.8,-12.05,20.62,4.75,-7.37,25.68,16.82,5.16,2.83,0.88,-3.4,6.06,-9.75,28.32,1.13,-3.85,25.1,19.53,-8.77,15.62
2019-06-13,10.51,3.69,29.21,1.07,0.83,12.06,-0.8,-1.44,-2.59,-3.39,11.5,-2.49,8.21,-2.54,9.25,-10.35,13.73,5.7,-1.32,8.46,3.72,19.77,-0.46,-7.74,17.19,69.56,8.45,0.47,8.55,-2.19,5.6,-5.58,5.04,-0.16,0.72,13.68,28.67,3.64,-12.02,20.24,4.91,-6.87,25.37,16.32,4.8,2.59,0.69,-3.64,5.62,-9.41,28.34,1.58,-2.8,23.95,19.95,-9.25,16.89
2019-06-17,9.44,3.21,28.81,1.28,1.0,12.04,-1.17,-1.38,-2.56,-3.53,11.62,-2.47,8.56,-2.5,9.69,-9.94,14.19,5.46,-0.92,8.93,3.49,19.64,-1.1,-7.98,15.82,67.89,8.56,0.26,7.79,-2.12,5.37,-5.63,3.66,-0.29,-0.21,12.94,29.07,3.64,-12.24,19.78,5.46,-6.46,24.66,15.8,4.56,2.41,0.62,-3.64,5.39,-8.76,28.28,-0.11,-3.68,24.57,20.63,-9.03,15.75
2019-06-18,11.7,4.26,27.9,2.17,0.96,14.08,-0.15,0.88,-2.86,-4.19,12.55,-2.77,9.47,-2.8,10.51,-9.99,16.11,6.24,-1.19,9.8,3.84,21.85,-0.93,-8.99,17.46,57.49,9.53,0.87,8.47,-2.03,6.18,-5.48,5.43,0.26,-0.3,14.55,34.65,4.13,-13.41,21.64,6.48,-7.25,26.19,17.03,5.31,3.18,1.37,-2.7,6.19,-8.04,26.69,3.02,-2.17,24.57,25.79,-4.46,15.86
2019-06-19,12.05,4.34,28.62,2.32,0.78,14.35,0.38,1.16,-2.87,-4.33,12.54,-2.77,9.47,-2.8,10.49,-10.12,15.44,5.45,-0.77,9.22,3.56,22.55,-1.31,-11.35,17.21,54.87,9.48,0.82,8.4,-1.58,5.38,-5.64,6.38,0.2,0.74,14.26,35.74,3.64,-13.6,20.75,6.54,-7.61,26.86,16.55,4.51,2.39,0.62,-3.35,5.39,-6.24,27.63,2.96,-2.59,26.61,29.05,-4.57,16.61
2019-06-20,11.96,4.1,28.46,1.92,0.91,13.29,0.54,0.63,-2.73,-3.94,12.6,-2.63,9.56,-2.66,10.51,-10.32,16.0,4.48,-0.63,9.23,2.85,20.56,-0.67,-12.22,16.82,55.37,9.36,1.19,8.21,-1.39,4.4,-5.39,7.39,-0.0,-0.37,13.28,33.74,3.06,-15.18,20.46,6.29,-7.44,24.8,15.38,3.64,1.78,0.25,-3.02,4.41,-5.21,27.47,2.93,-2.13,24.73,28.17,-2.93,15.91
2019-06-24,12.33,4.2,29.07,2.48,0.76,13.36,0.3,0.61,-2.77,-4.49,12.81,-2.66,9.75,-2.7,10.75,-10.74,16.44,5.13,-0.53,9.83,2.9,22.09,-1.39,-10.63,18.34,54.83,9.44,1.16,7.96,-1.23,5.07,-5.46,7.36,-0.1,-1.43,14.24,34.9,3.55,-15.94,21.1,6.23,-8.5,24.9,16.36,4.21,2.09,0.43,-3.13,5.08,-4.89,28.07,2.97,-2.09,25.7,31.06,-2.31,15.32
2019-06-25,13.41,5.28,23.69,2.62,0.97,13.95,-0.5,0.64,-2.48,-3.95,12.78,-2.37,9.29,-2.41,10.35,-11.53,18.04,5.23,-0.74,10.51,2.67,20.91,-0.26,-13.18,19.0,55.36,9.03,0.45,8.48,-1.32,5.17,-5.63,9.32,0.21,0.53,14.04,33.5,4.14,-19.73,21.88,6.04,-9.2,25.35,16.0,4.35,2.37,0.81,-2.48,5.17,-3.94,22.94,4.96,-0.75,28.52,32.43,-1.1,15.48
2019-06-26,14.0,5.81,26.31,2.59,0.8,12.72,-0.61,-0.03,-2.71,-3.86,13.31,-2.55,9.47,-2.59,10.52,-11.67,18.05,4.79,-0.47,11.17,2.39,20.62,-0.39,-13.89,18.84,55.69,9.39,0.65,8.97,-1.45,4.73,-5.45,9.27,0.41,-0.2,13.9,33.42,4.04,-22.07,21.21,6.4,-9.09,25.37,15.97,3.9,1.88,0.34,-2.85,4.73,-6.21,25.7,4.17,-0.87,27.67,30.86,-2.1,15.03
2019-06-27,13.95,5.95,27.36,2.4,0.68,12.27,-0.64,-0.13,-2.81,-4.0,12.43,-2.72,9.02,-2.74,10.21,-12.52,17.21,4.36,-0.49,10.98,2.04,19.25,-0.23,-13.96,18.21,57.99,9.01,0.49,9.16,-1.6,4.29,-5.06,8.78,-0.05,2.32,13.15,33.67,3.83,-19.74,21.0,5.91,-9.69,23.73,15.2,3.49,1.53,0.02,-3.38,4.29,-4.77,26.61,4.04,-0.97,29.82,30.72,-2.05,16.33
2019-07-01,13.36,5.9,26.33,2.34,0.62,12.54,-0.66,-0.28,-2.79,-4.01,12.82,-2.73,9.42,-2.72,10.61,-12.61,17.54,4.08,-0.4,10.73,1.8,19.48,-0.3,-12.83,18.4,58.79,9.35,0.52,9.33,-1.9,4.02,-4.85,9.52,-0.37,2.46,13.17,32.57,3.37,-19.04,20.62,5.91,-10.25,24.55,14.95,3.18,1.13,-0.43,-4.04,4.02,-4.82,25.48,3.95,-1.05,30.97,29.38,-1.61,16.01
2019-07-02,12.42,6.06,25.68,2.2,0.62,12.59,-0.8,1.03,-2.84,-3.83,12.27,-2.76,8.53,-2.78,9.67,-11.45,16.63,3.35,-0.5,9.59,1.44,16.02,0.65,-13.69,17.29,57.61,8.32,0.46,9.81,-1.48,3.31,-5.28,8.67,-0.21,4.12,12.08,32.8,3.06,-20.74,19.25,5.62,-8.61,22.36,13.85,2.55,0.73,-0.7,-3.98,3.3,-3.53,25.01,5.46,-0.16,27.09,28.55,-3.24,15.64
2019-07-04,12.3,6.25,24.52,1.47,1.05,14.2,-0.35,1.82,-2.62,-4.11,13.08,-2.55,9.18,-2.56,9.79,-11.69,18.61,4.36,-0.41,11.06,1.85,18.46,-0.12,-14.68,18.58,56.29,9.28,0.83,9.51,-1.25,4.32,-5.05,8.59,-0.18,5.62,13.23,35.0,3.64,-20.67,20.0,5.77,-9.07,23.67,14.79,3.43,1.24,-0.42,-4.19,4.31,-3.38,23.93,5.71,-0.24,27.94,29.41,-3.52,15.43
2019-07-08,13.1,6.99,24.42,1.1,1.17,13.93,-0.44,2.37,-2.3,-3.75,13.03,-2.23,8.96,-2.24,9.55,-11.03,18.15,4.34,-0.4,10.68,2.1,18.69,-0.33,-14.72,18.59,55.98,9.28,1.45,10.44,-1.11,4.32,-5.01,9.2,0.07,5.31,13.05,31.12,3.73,-21.48,19.56,5.71,-9.11,22.83,14.4,3.42,1.16,-0.66,-4.66,4.31,-4.88,23.9,5.4,-0.19,27.83,30.05,-4.07,15.96
2019-07-09,12.61,6.71,26.61,0.86,1.38,14.46,-0.53,3.15,-2.18,-3.96,13.53,-2.11,9.55,-2.11,10.09,-10.98,17.64,4.12,-0.46,9.87,1.91,18.88,-0.31,-13.28,18.48,52.79,9.71,1.65,9.96,-0.87,4.1,-4.45,9.29,-0.16,4.85,13.07,31.34,3.49,-20.1,20.21,5.67,-9.25,23.16,14.71,3.26,1.09,-0.77,-4.92,4.09,-3.8,25.69,5.75,0.15,27.82,34.51,-2.1,15.49
2019-07-10,13.08,6.83,26.1,1.9,1.28,14.34,-0.42,1.25,-2.09,-3.81,13.71,-2.02,9.5,-2.04,10.08,-10.01,17.53,3.92,-0.75,11.88,1.59,18.28,0.19,-13.18,19.08,55.46,9.57,2.19,10.84,-0.87,3.9,-4.28,10.93,-0.03,3.92,13.27,32.97,3.79,-20.73,21.76,6.32,-8.03,24.03,15.02,3.05,0.88,-0.95,-5.12,3.89,-4.27,25.2,5.55,-0.23,31.18,34.25,-0.51,16.87
2019-07-11,12.64,6.98,27.55,2.05,1.25,14.43,-1.18,1.57,-2.68,-4.51,13.31,-2.63,8.06,-2.63,8.61,-10.79,17.56,3.05,-0.96,13.38,2.19,17.4,0.21,-9.35,18.81,51.42,8.61,2.52,10.55,-0.2,3.05,-4.03,10.38,-0.18,1.09,12.36,31.71,3.42,-20.35,19.29,5.26,-8.89,22.13,13.94,2.22,0.09,-1.8,-6.23,3.05,-2.76,26.19,6.93,-0.54,29.43,29.67,-0.94,15.94
2019-07-15,12.73,7.14,27.57,1.87,1.03,13.21,-1.25,0.89,-2.63,-4.4,13.44,-2.56,8.61,-2.57,9.14,-11.33,17.29,2.89,-1.1,13.73,2.18,17.17,0.21,-8.57,19.15,46.9,9.34,2.89,10.75,0.18,2.86,-4.34,10.39,-0.24,-0.03,12.92,35.19,3.36,-19.4,20.19,5.16,-9.09,23.76,14.66,2.05,-0.04,-1.88,-6.45,2.86,-3.82,26.4,6.95,-0.33,26.77,28.44,-0.75,16.67
2019-07-16,12.11,6.91,24.47,1.16,1.08,13.19,-1.22,2.63,-3.06,-4.05,12.12,-2.96,7.03,-3.0,7.38,-10.61,18.38,3.39,-1.27,14.21,2.38,17.08,0.9,-9.31,20.02,50.36,8.67,2.02,11.04,-0.37,3.38,-5.11,10.8,-0.31,1.95,13.16,33.44,3.84,-20.22,20.99,5.72,-7.7,22.84,15.18,2.62,0.72,-0.92,-4.85,3.38,-2.92,23.05,8.52,1.26,28.1,30.7,-0.15,15.85
2019-07-17,12.59,6.88,25.14,1.22,1.11,13.15,-1.58,2.76,-3.18,-3.67,11.96,-3.08,7.0,-3.12,7.51,-10.6,18.41,3.12,-1.34,14.29,2.55,16.77,1.06,-8.88,20.04,50.2,8.33,1.83,10.27,-0.55,3.12,-4.93,10.54,-0.47,3.34,13.1,33.44,3.63,-19.79,20.9,5.82,-6.98,22.54,14.94,2.41,0.65,-0.85,-4.21,3.12,-2.7,24.2,8.72,1.64,28.89,31.42,0.83,15.87
2019-07-18,13.23,6.89,26.45,1.48,0.69,14.02,-1.62,2.76,-3.3,-4.01,12.6,-3.21,8.04,-3.25,8.47,-10.69,19.26,3.41,-1.23,14.64,3.21,18.28,0.17,-7.98,20.73,49.7,9.34,1.84,9.47,-0.76,3.38,-5.43,11.21,-0.48,2.82,13.95,33.19,3.77,-18.53,21.79,6.39,-7.41,24.24,15.86,2.61,0.66,-1.02,-4.75,3.39,0.13,25.93,8.24,0.88,28.91,31.53,0.81,16.29
2019-07-22,14.65,7.67,28.3,2.05,0.72,14.97,-1.54,4.33,-3.36,-4.0,12.77,-3.27,7.9,-3.3,8.61,-10.68,19.72,3.51,-1.29,14.99,3.21,19.25,0.28,-7.85,21.12,47.31,9.46,1.6,9.76,-0.37,3.47,-5.5,11.94,-0.39,3.72,14.43,32.18,3.79,-18.82,22.79,6.8,-7.4,25.16,16.38,2.68,0.67,-1.04,-4.83,3.48,1.54,27.38,9.99,1.39,33.51,33.52,0.61,16.57
2019-07-23,15.55,7.87,27.31,2.53,0.7,15.68,-1.07,4.82,-3.56,-4.52,13.67,-3.49,8.94,-3.51,9.93,-10.45,20.17,3.87,-1.42,14.94,3.5,20.37,-0.25,-7.05,22.4,44.35,10.37,1.59,9.7,-0.78,3.86,-5.28,10.94,-0.02,2.93,15.78,32.96,4.35,-17.17,23.68,7.31,-7.7,26.22,18.06,2.97,0.71,-1.14,-5.36,3.86,2.59,26.46,10.43,1.35,32.77,33.55,-0.01,18.98
2019-07-24,16.74,8.37,26.93,2.31,0.65,15.58,-1.0,5.84,-3.48,-4.52,13.71,-3.39,9.18,-3.44,10.48,-10.63,21.61,3.74,-1.42,14.38,3.37,20.12,-0.29,-7.27,23.0,44.08,10.71,2.18,10.33,-0.88,3.73,-5.27,11.3,-0.02,4.29,16.28,32.82,4.19,-17.53,24.71,7.59,-7.75,26.65,18.59,2.8,0.46,-1.44,-5.89,3.73,3.45,26.31,10.44,1.61,32.47,34.42,0.76,20.3
2019-07-25,15.94,7.61,26.62,1.85,0.93,15.3,-1.63,4.02,-3.34,-4.13,13.65,-3.25,8.93,-3.3,9.97,-10.97,21.38,3.18,-1.04,14.48,2.43,18.69,-0.04,-8.33,22.22,40.26,10.25,2.25,9.65,-0.94,3.17,-5.14,10.86,-0.43,2.14,15.49,31.92,3.75,-18.29,23.72,6.89,-7.71,25.53,17.85,2.32,0.14,-1.64,-6.0,3.18,1.23,26.51,10.55,1.54,30.84,34.3,0.43,18.91
2019-07-29,15.87,7.56,26.96,2.02,0.72,14.81,-1.31,3.05,-3.54,-3.88,13.62,-3.44,8.84,-3.48,9.28,-11.24,21.22,3.51,-1.48,14.77,2.87,18.29,0.7,-8.23,23.09,41.18,11.67,1.93,9.54,-1.48,3.53,-5.35,11.69,-0.23,1.58,15.97,31.79,4.1,-16.93,24.02,6.95,-7.54,25.96,18.2,2.73,0.64,-1.06,-5.21,3.53,0.74,26.69,10.29,1.51,31.07,32.72,-0.17,19.06
2019-07-30,16.4,8.08,29.05,2.03,0.39,17.11,-1.1,3.9,-3.91,-4.2,14.98,-3.8,9.2,-3.87,9.31,-10.35,21.83,3.89,-1.69,16.44,3.46,20.33,0.31,-5.75,23.78,32.74,10.77,2.13,9.66,-0.94,3.91,-5.72,11.83,0.02,1.32,16.85,34.95,4.38,-16.25,24.4,7.52,-6.85,26.99,19.03,3.08,0.95,-0.79,-5.04,3.91,0.2,28.15,10.55,1.98,32.68,33.65,0.19,18.77
2019-07-31,16.41,8.26,28.04,1.69,0.15,16.74,-1.19,4.07,-3.88,-3.77,15.12,-3.78,9.23,-3.84,9.44,-10.74,22.09,3.72,-1.75,16.22,3.32,19.75,0.46,-5.39,23.76,32.98,10.6,1.84,9.88,-1.0,3.74,-5.87,13.22,0.4,0.73,16.75,34.06,4.24,-15.3,24.05,7.39,-6.91,26.53,19.21,2.92,0.82,-0.86,-5.1,3.73,1.11,27.38,10.72,1.91,32.32,31.89,0.01,19.87
2019-08-01,16.39,8.24,28.52,1.96,0.36,16.2,-1.24,2.56,-3.85,-3.34,14.67,-3.74,9.0,-3.8,9.31,-10.06,22.1,3.55,-1.97,16.3,3.41,19.08,0.89,-4.35,23.17,34.6,10.4,1.99,10.26,-1.04,3.55,-6.26,13.67,0.66,-0.31,16.58,31.31,4.2,-15.2,23.37,7.75,-5.77,25.64,19.19,2.81,0.85,-0.77,-4.87,3.55,0.33,28.09,11.36,2.72,28.71,32.25,0.49,20.47
2019-08-05,14.85,7.74,27.75,2.11,0.32,16.12,-1.26,2.43,-3.98,-3.1,13.63,-3.88,8.37,-3.92,8.59,-10.73,21.18,3.59,-2.03,15.88,3.48,18.49,1.4,-5.51,23.45,36.32,9.97,1.58,9.86,-1.44,3.61,-6.69,13.15,0.82,-0.21,16.73,29.88,4.52,-16.22,23.1,7.02,-5.72,25.64,19.15,2.96,1.15,-0.31,-4.05,3.61,-1.15,27.54,12.53,3.41,29.9,32.09,2.35,19.92
2019-08-06,14.32,7.62,28.37,0.63,0.55,15.23,-1.21,3.08,-3.77,-3.1,13.79,-3.66,8.64,-3.71,8.73,-11.33,20.67,3.64,-1.69,15.53,3.58,18.85,0.88,-6.43,23.39,35.76,10.15,1.46,9.86,-1.05,3.69,-6.63,13.23,1.04,1.13,16.81,27.51,4.44,-17.22,22.95,6.39,-6.23,25.06,19.46,2.82,0.63,-0.92,-4.57,3.68,-1.76,27.71,12.2,2.74,31.13,32.03,2.09,18.64
2019-08-07,15.69,8.0,28.1,0.57,0.37,15.75,-1.29,5.51,-3.92,-3.85,15.68,-3.81,10.65,-3.86,10.63,-11.9,21.45,3.76,-1.62,17.3,3.78,20.93,0.18,-4.79,24.46,36.97,11.92,1.4,9.3,-0.67,3.81,-6.63,13.79,0.74,2.74,18.12,28.56,4.4,-17.3,23.47,7.35,-7.19,27.19,20.83,2.9,0.5,-1.19,-5.42,3.81,1.46,27.28,12.95,3.0,31.87,32.92,1.4,19.56
2019-08-08,15.13,7.39,26.68,0.83,0.71,15.05,-0.77,5.51,-3.56,-3.7,15.79,-3.44,10.78,-3.49,11.0,-11.36,21.01,4.52,-1.94,16.58,4.32,21.54,0.33,-5.0,24.76,38.47,11.93,1.27,8.9,-0.68,4.57,-6.27,13.38,1.22,2.04,18.38,29.42,4.96,-18.54,23.05,7.83,-6.85,26.61,21.13,3.59,1.13,-0.61,-4.95,4.56,1.18,26.02,10.09,2.51,30.98,32.45,-0.69,19.32
2019-08-12,14.31,6.81,27.24,0.03,0.36,14.46,-1.83,5.18,-3.35,-3.96,15.78,-3.25,11.65,-3.28,12.0,-11.99,20.03,3.62,-1.51,16.2,3.63,20.23,-0.22,-3.42,24.07,38.16,12.61,1.1,7.82,-0.6,3.68,-6.0,13.07,0.53,1.24,17.45,28.67,4.15,-18.76,22.27,7.04,-7.17,25.57,20.16,2.71,0.28,-1.45,-5.71,3.67,0.38,26.39,10.33,1.68,30.88,32.4,-0.52,19.43
2019-08-13,14.93,7.2,27.48,0.29,0.33,15.23,-1.26,4.49,-3.37,-3.7,15.26,-3.24,11.04,-3.3,11.05,-12.28,20.73,4.12,-1.92,17.01,4.24,19.98,0.33,-2.81,24.18,39.52,11.97,1.25,7.01,-0.6,4.2,-5.83,13.52,0.95,0.68,17.38,23.06,4.37,-17.6,23.36,6.22,-7.58,24.81,20.35,3.18,0.63,-1.16,-5.75,4.19,2.32,26.21,8.21,0.61,28.02,32.72,-3.82,20.34
2019-08-14,14.42,6.88,23.54,0.15,0.65,15.37,-1.14,4.05,-3.13,-3.87,15.36,-3.02,11.15,-3.07,11.15,-12.08,21.41,4.56,-1.97,17.17,4.45,20.3,0.44,-3.25,24.89,42.92,12.46,0.6,6.89,-0.5,4.66,-5.87,13.83,0.97,0.73,17.71,23.85,4.32,-18.92,23.82,6.19,-7.59,24.58,20.52,3.59,0.93,-0.98,-5.88,4.65,0.38,21.78,7.2,0.47,27.57,32.75,-4.83,19.59
2019-08-15,14.27,6.67,22.42,0.11,0.98,15.02,-0.85,2.91,-2.7,-4.05,16.13,-2.6,12.59,-2.64,12.39,-12.03,20.35,4.67,-1.75,17.52,4.72,21.01,0.03,-3.99,25.11,45.61,13.61,0.29,6.76,-0.43,4.75,-5.67,12.66,0.85,-0.15,17.97,21.66,4.21,-19.57,23.13,6.26,-7.61,24.41,20.71,3.64,0.87,-1.16,-6.54,4.74,0.24,20.73,5.68,-0.05,27.13,30.0,-5.8,18.18
2019-08-19,14.88,6.77,19.89,0.01,0.74,14.55,-1.01,1.74,-2.2,-4.0,16.42,-2.09,13.1,-2.13,13.04,-12.41,20.4,4.27,-1.7,17.48,4.46,21.36,-0.2,-3.22,24.93,47.08,14.79,-0.34,6.68,-0.2,4.35,-5.66,13.92,1.03,-0.89,17.73,22.75,3.89,-18.8,22.84,6.36,-8.07,24.14,20.35,3.29,0.63,-1.3,-6.78,4.34,-1.09,17.93,5.71,-0.15,27.65,29.46,-5.5,18.94
2019-08-20,14.57,6.92,20.56,-0.12,0.72,15.13,-1.28,1.09,-2.9,-4.48,15.99,-2.8,12.07,-2.84,11.99,-12.58,21.02,4.17,-1.82,18.88,5.63,21.05,-0.24,-3.58,24.84,44.37,13.95,-0.53,6.6,-0.39,4.29,-5.29,13.6,0.74,-1.73,17.47,21.85,3.96,-19.17,23.68,6.31,-8.25,24.16,20.12,3.17,0.44,-1.56,-7.05,4.28,-3.28,18.23,4.73,-0.69,29.25,28.78,-6.09,19.08
